file,line_number,original_line,japanese_text,english_text,french_translation,status,notes
Update/batsukoishi01.txt,503,"	OutputLine(NULL, ""「？！"",
		   NULL, ""\""Huh?!"", Line_ContinueAfterTyping);",「？！,"""Huh?!",,todo,
Update/batsukoishi01.txt,506,"	OutputLine(NULL, ""　クラウド、そりゃ一体、どういう意味だい…？！」"",
		   NULL, "" Cloud, that... What does that mean...?!\"""", GetGlobalFlag(GLinemodeSp));",　クラウド、そりゃ一体、どういう意味だい…？！」," Cloud, that... What does that mean...?!""",,todo,
Update/batsukoishi01.txt,525,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#a59da9>クラウド</color>"", NULL, ""<color=#a59da9>Cloud</color>"", NULL, Line_ContinueAfterTyping); }",<color=#a59da9>クラウド</color>,<color=#a59da9>Cloud</color>,,todo,
Update/batsukoishi01.txt,527,"	OutputLine(NULL, ""「だ、"",
		   NULL, ""\""I'm..."", Line_Continue);",「だ、,"""I'm...",,todo,
Update/batsukoishi01.txt,529,"	OutputLine(NULL, ""か、"",
		   NULL, "" talking..."", Line_Continue);",か、, talking...,,todo,
Update/batsukoishi01.txt,531,"	OutputLine(NULL, ""ら！！"",
		   NULL, "" about..."", Line_Continue);",ら！！, about...,,todo,
Update/batsukoishi01.txt,533,"	OutputLine(NULL, ""　罰ゲームですよおおおぉおぉ！！！」"",
		   NULL, "" the punishment gaaaaames!!!\"""", Line_Normal);",　罰ゲームですよおおおぉおぉ！！！」," the punishment gaaaaames!!!""",,todo,
Update/batsukoishi01.txt,540,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#945c44>トミー</color>"", NULL, ""<color=#945c44>Tomi</color>"", NULL, Line_ContinueAfterTyping); }",<color=#945c44>トミー</color>,<color=#945c44>Tomi</color>,,todo,
Update/batsukoishi01.txt,542,"	OutputLine(NULL, ""「例えば、"",
		   NULL, ""\""Take..."", Line_ContinueAfterTyping);",「例えば、,"""Take...",,todo,
Update/batsukoishi01.txt,544,"	OutputLine(NULL, ""魅音ちゃんだ。"",
		   NULL, "" Mion-chan, for example."", Line_ContinueAfterTyping);",魅音ちゃんだ。," Mion-chan, for example.",,todo,
Update/batsukoishi01.txt,546,"	OutputLine(NULL, ""いつも君に恥ずかしい衣装を着せる張本人だね？！"",
		   NULL, "" She's the one who always dresses you in shameful outfits, isn't she?!"", Line_ContinueAfterTyping);",いつも君に恥ずかしい衣装を着せる張本人だね？！," She's the one who always dresses you in shameful outfits, isn't she?!",,todo,
Update/batsukoishi01.txt,548,"	OutputLine(NULL, ""　その魅音ちゃんに逆に"",
		   NULL, "" What if..."", Line_ContinueAfterTyping);",　その魅音ちゃんに逆に, What if...,,todo,
Update/batsukoishi01.txt,551,"	OutputLine(NULL, ""恥ずかしい衣装を着せてやるのはどうだろう？！」"",
		   NULL, "" you dressed her up in those embarrassing outfits instead?!\"""", Line_ContinueAfterTyping);",恥ずかしい衣装を着せてやるのはどうだろう？！」," you dressed her up in those embarrassing outfits instead?!""",,todo,
Update/batsukoishi01.txt,565,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#956f6e>Ｋ</color>"", NULL, ""<color=#956f6e>K</color>"", NULL, Line_ContinueAfterTyping); }",<color=#956f6e>Ｋ</color>,<color=#956f6e>K</color>,,todo,
Update/batsukoishi01.txt,567,"	OutputLine(NULL, ""「魅音に着せられて恥ずかしかったというと…"",
		   NULL, ""\""Embarrassing things Mion made me wear..."", Line_Continue);",「魅音に着せられて恥ずかしかったというと…,"""Embarrassing things Mion made me wear...",,todo,
Update/batsukoishi01.txt,570,"	OutputLine(NULL, ""…"",
		   NULL, "" ..."", Line_Continue);",…, ...,,todo,
Update/batsukoishi01.txt,573,"	OutputLine(NULL, ""あれだ！"",
		   NULL, ""Yeah, I remember!"", Line_ContinueAfterTyping);",あれだ！,"Yeah, I remember!",,todo,
Update/batsukoishi01.txt,575,"	OutputLine(NULL, ""　スクール水着を着せられた時！！"",
		   NULL, "" When she made me wear the school swimsuit!!"", Line_ContinueAfterTyping);",　スクール水着を着せられた時！！, When she made me wear the school swimsuit!!,,todo,
Update/batsukoishi01.txt,577,"	OutputLine(NULL, ""　あの時の屈辱は一生忘れんんんん！！」"",
		   NULL, "" I'll remember that humiliation for my entire life!!\"""", Line_Normal);",　あの時の屈辱は一生忘れんんんん！！」," I'll remember that humiliation for my entire life!!""",,todo,
Update/batsukoishi01.txt,584,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#a59da9>クラウド</color>"", NULL, ""<color=#a59da9>Cloud</color>"", NULL, Line_ContinueAfterTyping); }",<color=#a59da9>クラウド</color>,<color=#a59da9>Cloud</color>,,todo,
Update/batsukoishi01.txt,586,"	OutputLine(NULL, ""「そう！"",
		   NULL, ""\""Yes!"", Line_ContinueAfterTyping);",「そう！,"""Yes!",,todo,
Update/batsukoishi01.txt,588,"	OutputLine(NULL, ""　その屈辱を復讐してやるのです！！"",
		   NULL, "" Take revenge on her for that humiliation!!"", Line_ContinueAfterTyping);",　その屈辱を復讐してやるのです！！, Take revenge on her for that humiliation!!,,todo,
Update/batsukoishi01.txt,590,"	OutputLine(NULL, ""　つまり魅音さんにスク水を！！」"",
		   NULL, "" Put Mion-san in a school swimsuit!!\"""", GetGlobalFlag(GLinemodeSp));",　つまり魅音さんにスク水を！！」," Put Mion-san in a school swimsuit!!""",,todo,
Update/batsukoishi01.txt,601,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#c89a80>イリー</color>"", NULL, ""<color=#c89a80>Iri</color>"", NULL, Line_ContinueAfterTyping); }",<color=#c89a80>イリー</color>,<color=#c89a80>Iri</color>,,todo,
Update/batsukoishi01.txt,603,"	OutputLine(NULL, ""「おおっと、ただ着せるだけじゃつまりませんからね。"",
		   NULL, ""\""Whoa, now, just making her wear it isn't enough."", Line_ContinueAfterTyping);",「おおっと、ただ着せるだけじゃつまりませんからね。,"""Whoa, now, just making her wear it isn't enough.",,todo,
Update/batsukoishi01.txt,605,"	OutputLine(NULL, ""そのまま一日授業を受けてもらうのはいかがでしょう〜！！」"",
		   NULL, "" What about making her go to class for an entire day with it on~?!\"""", GetGlobalFlag(GLinemodeSp));",そのまま一日授業を受けてもらうのはいかがでしょう〜！！」," What about making her go to class for an entire day with it on~?!""",,todo,
Update/batsukoishi01.txt,620,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#956f6e>Ｋ</color>＆<color=#945c44>トミー</color>＆<color=#a59da9>クラウド</color>"", NULL, ""<color=#956f6e>K</color> & <color=#945c44>Tomi</color> & <color=#a59da9>Cloud</color>"", NULL, Line_ContinueAfterTyping); }",<color=#956f6e>Ｋ</color>＆<color=#945c44>トミー</color>＆<color=#a59da9>クラウド</color>,<color=#956f6e>K</color> & <color=#945c44>Tomi</color> & <color=#a59da9>Cloud</color>,,todo,
Update/batsukoishi01.txt,624,"	OutputLine(NULL, ""「「「ななな、なんだってーーー？！？！」」」"",
		   NULL, ""\""\""\""Wh-Whaaaaaaat?!?!\""\""\"""", Line_Continue);",「「「ななな、なんだってーーー？！？！」」」,"""""""Wh-Whaaaaaaat?!?!""""""",,todo,
Update/batsukoishi01.txt,638,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#956f6e>Ｋ</color>"", NULL, ""<color=#956f6e>K</color>"", NULL, Line_ContinueAfterTyping); }",<color=#956f6e>Ｋ</color>,<color=#956f6e>K</color>,,todo,
Update/batsukoishi01.txt,640,"	OutputLine(NULL, ""「ば、罰ゲームってのは一瞬耐えればいいものだと思ってた。"",
		   NULL, ""\""I-I thought punishment games were things you only had to endure for a few minutes."", Line_ContinueAfterTyping);",「ば、罰ゲームってのは一瞬耐えればいいものだと思ってた。,"""I-I thought punishment games were things you only had to endure for a few minutes.",,todo,
Update/batsukoishi01.txt,643,"	OutputLine(NULL, ""…そ、それを一日に引き伸ばすことで…何と苛烈な罰ゲームに！！！」"",
		   NULL, "" ...B-By extending it to an entire day... What a wicked punishment game it would become!!!\"""", GetGlobalFlag(GLinemodeSp));",…そ、それを一日に引き伸ばすことで…何と苛烈な罰ゲームに！！！」," ...B-By extending it to an entire day... What a wicked punishment game it would become!!!""",,todo,
Update/batsukoishi01.txt,659,"	OutputLine(NULL, ""　イリーの妄想の中で魅音はスクール水着を着せられたまま、一日を過すことを強制されていた。"",
		   NULL, ""In Iri's delusions, he made Mion wear a school swimsuit and forced her to spend an entire day walking around in it."", Line_Normal);",　イリーの妄想の中で魅音はスクール水着を着せられたまま、一日を過すことを強制されていた。,"In Iri's delusions, he made Mion wear a school swimsuit and forced her to spend an entire day walking around in it.",,todo,
Update/batsukoishi01.txt,663,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#c89a80>イリー</color>"", NULL, ""<color=#c89a80>Iri</color>"", NULL, Line_ContinueAfterTyping); }",<color=#c89a80>イリー</color>,<color=#c89a80>Iri</color>,,todo,
Update/batsukoishi01.txt,665,"	OutputLine(NULL, ""「このスク水に靴下、靴というあり得ない着合わせが素晴らしいじゃないですか〜！！"",
		   NULL, ""\""Wouldn't the impossible mismatch of wearing a school swimsuit with socks and shoes be delightful~?!"", Line_WaitForInput);",「このスク水に靴下、靴というあり得ない着合わせが素晴らしいじゃないですか〜！！,"""Wouldn't the impossible mismatch of wearing a school swimsuit with socks and shoes be delightful~?!",,todo,
Update/batsukoishi01.txt,668,"	OutputLine(NULL, "" しかもそんな格好で、……顔を真っ赤にしながら授業を受けてる…？」"",
		   NULL, "" And while she wore it in class... wouldn't her face be bright red...?\"""", Line_Normal);", しかもそんな格好で、……顔を真っ赤にしながら授業を受けてる…？」," And while she wore it in class... wouldn't her face be bright red...?""",,todo,
Update/batsukoishi01.txt,676,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#956f6e>Ｋ</color>"", NULL, ""<color=#956f6e>K</color>"", NULL, Line_ContinueAfterTyping); }",<color=#956f6e>Ｋ</color>,<color=#956f6e>K</color>,,todo,
Update/batsukoishi01.txt,678,"	OutputLine(NULL, ""「ふぉおおおぉ！！"",
		   NULL, ""\""Huooooohh!!"", Line_ContinueAfterTyping);",「ふぉおおおぉ！！,"""Huooooohh!!",,todo,
Update/batsukoishi01.txt,680,"	OutputLine(NULL, ""　それいい！！"",
		   NULL, "" That's good!!"", Line_ContinueAfterTyping);",　それいい！！, That's good!!,,todo,
Update/batsukoishi01.txt,682,"	OutputLine(NULL, ""　それはいい！！！」"",
		   NULL, "" That's very good!!!\"""", Line_Normal);",　それはいい！！！」," That's very good!!!""",,todo,
Update/batsukoishi01.txt,688,"	OutputLine(NULL, ""　顔から火が吹きそうなくらい恥ずかしいのに、"",
		   NULL, ""It would be so embarrassing she'd spurt fire from her face,"", Line_WaitForInput);",　顔から火が吹きそうなくらい恥ずかしいのに、,"It would be so embarrassing she'd spurt fire from her face,",,todo,
Update/batsukoishi01.txt,690,"	OutputLine(NULL, ""自らの部のルールなだけに部長自ら破ることもできず、辱めに耐えて授業を受ける魅音。"",
		   NULL, "" but the rules of her own club were the one thing she couldn't break, so she'd have to endure the humiliation all through class."", GetGlobalFlag(GLinemodeSp));",自らの部のルールなだけに部長自ら破ることもできず、辱めに耐えて授業を受ける魅音。," but the rules of her own club were the one thing she couldn't break, so she'd have to endure the humiliation all through class.",,todo,
Update/batsukoishi01.txt,697,"	OutputLine(NULL, ""　普段、自信満々の魅音のそんな表情からは、何にも勝る勝利の愉悦を感じられることができた。"",
		   NULL, ""Normally, I could always feel her joy at winning everything in her supremely confident expression."", Line_Normal);",　普段、自信満々の魅音のそんな表情からは、何にも勝る勝利の愉悦を感じられることができた。,"Normally, I could always feel her joy at winning everything in her supremely confident expression.",,todo,
Update/batsukoishi01.txt,705,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#c89a80>イリー</color>"", NULL, ""<color=#c89a80>Iri</color>"", NULL, Line_ContinueAfterTyping); }",<color=#c89a80>イリー</color>,<color=#c89a80>Iri</color>,,todo,
Update/batsukoishi01.txt,707,"	OutputLine(NULL, ""「どうですＫ？！"",
		   NULL, ""\""What do you think, K?!"", Line_ContinueAfterTyping);",「どうですＫ？！,"""What do you think, K?!",,todo,
Update/batsukoishi01.txt,709,"	OutputLine(NULL, ""　こんな罰ゲームなら勝ちに行きたくなるでしょう？！」"",
		   NULL, "" Wouldn't a punishment game like that make you want to win?!\"""", GetGlobalFlag(GLinemodeSp));",　こんな罰ゲームなら勝ちに行きたくなるでしょう？！」," Wouldn't a punishment game like that make you want to win?!""",,todo,
Update/batsukoishi01.txt,721,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#956f6e>Ｋ</color>"", NULL, ""<color=#956f6e>K</color>"", NULL, Line_ContinueAfterTyping); }",<color=#956f6e>Ｋ</color>,<color=#956f6e>K</color>,,todo,
Update/batsukoishi01.txt,723,"	OutputLine(NULL, ""「行きたくなる！！"",
		   NULL, ""\""It does!!"", Line_ContinueAfterTyping);",「行きたくなる！！,"""It does!!",,todo,
Update/batsukoishi01.txt,726,"	OutputLine(NULL, ""　なる！！"",
		   NULL, "" It really does!!"", Line_ContinueAfterTyping);",　なる！！, It really does!!,,todo,
Update/batsukoishi01.txt,728,"	OutputLine(NULL, ""　イリー、すげえよッ！！！」"",
		   NULL, "" Iri, you're amazing!!!\"""", Line_Normal);",　イリー、すげえよッ！！！」," Iri, you're amazing!!!""",,todo,
Update/batsukoishi01.txt,738,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#945c44>トミー</color>"", NULL, ""<color=#945c44>Tomi</color>"", NULL, Line_ContinueAfterTyping); }",<color=#945c44>トミー</color>,<color=#945c44>Tomi</color>,,todo,
Update/batsukoishi01.txt,740,"	OutputLine(NULL, ""「さあさあ、まだまだ序の口だよＫ！"",
		   NULL, ""\""But this is only the start, K!"", Line_ContinueAfterTyping);",「さあさあ、まだまだ序の口だよＫ！,"""But this is only the start, K!",,todo,
Update/batsukoishi01.txt,742,"	OutputLine(NULL, ""　魅音ちゃんに勝つ意義を確認できたところで、この調子で他の部活メンバーにも勝つ意義を確認してくのだーー！！！」"",
		   NULL, "" Now that you've realized the significance of beating Mion-chan, you can realize it for the other club members too!!!\"""", GetGlobalFlag(GLinemodeSp));",　魅音ちゃんに勝つ意義を確認できたところで、この調子で他の部活メンバーにも勝つ意義を確認してくのだーー！！！」," Now that you've realized the significance of beating Mion-chan, you can realize it for the other club members too!!!""",,todo,
Update/batsukoishi01.txt,759,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#956f6e>Ｋ</color>＆<color=#a59da9>クラウド</color>＆<color=#c89a80>イリー</color>"", NULL, ""<color=#956f6e>K</color> & <color=#a59da9>Cloud</color> & <color=#c89a80>Iri</color>"", NULL, Line_ContinueAfterTyping); }",<color=#956f6e>Ｋ</color>＆<color=#a59da9>クラウド</color>＆<color=#c89a80>イリー</color>,<color=#956f6e>K</color> & <color=#a59da9>Cloud</color> & <color=#c89a80>Iri</color>,,todo,
